14000	211	5211	141641	271959	130318
14000	126	5161	127189	186495	59306
14000	202	5175	152046	172029	19983
14000	336	5114	142198	172881	30683
14000	187	5153	149065	187248	38183
14000	137	5120	118329	167972	49643
14000	342	5120	201301	203851	2550
14000	98	5098	154219	185877	31658
14000	184	5191	136143	192302	56159
14000	283	5151	121730	218659	96929
14000	191	5128	127433	211235	83802
14000	175	5239	125535	177893	52358
14000	80	5253	112934	175913	62979
14000	170	5167	127601	168801	41200
14000	183	5181	162443	190931	28488	141	5151	142621	183341	40719
15000	245	5591	172017	183263	11246
15000	57	5565	152599	192002	39403
15000	161	5557	186252	191043	4791
15000	175	5591	145639	204696	59057
15000	191	5519	169185	183611	14426
15000	21	5509	129114	156482	27368
15000	101	5487	158384	194187	35803
15000	105	5520	145767	181523	35756
15000	68	5574	146327	197200	50873
15000	308	5496	156611	177456	20845
15000	149	5509	139588	178944	39356
15000	186	5545	173308	198977	25669
15000	91	5581	145629	197646	52017
15000	130	5554	176091	181253	5162
15000	143	5518	188158	189393	1235
15000	224	5553	149339	176364	27025
15000	185	5477	151765	166460	14695
15000	231	5534	148592	169349	20757
15000	162	5471	158887	242918	84031
15000	259	5579	155614	203078	47464
15000	82	5488	141201	182787	41586
15000	123	5508	146270	194880	48610
15000	146	5568	187014	194707	7693
15000	216	5582	132808	195120	62312
15000	48	5553	125902	200982	75080
15000	160	5535	156081	186230	30149
15000	278	5446	167378	172369	4991
15000	81	5463	160740	176112	15372
15000	187	5567	171291	198135	26844
15000	184	5490	125830	167024	41194
15000	223	5459	142130	179306	37176
15000	171	5487	159920	191690	31770
15000	162	5501	151186	173260	22074
15000	207	5540	136280	178653	42373
15000	177	5500	181603	278925	97322
15000	21	5511	131348	194276	62928
15000	29	5528	138741	173583	34842
15000	26	5522	146616	188097	41481
15000	66	5548	152932	170028	17096
15000	128	5528	129257	248431	119174
15000	194	5508	148211	196199	47988
15000	126	5498	164386	195366	30980
15000	108	5487	149256	177693	28437
15000	40	5549	156943	172269	15326
15000	140	5566	160009	171775	11766
15000	129	5508	136884	168964	32080
15000	95	5543	129521	163196	33675
15000	103	5474	135254	179248	43994
15000	250	5576	137474	173003	35529
15000	254	5491	141608	181104	39496	146	5525	151858	187785	35926
16000	62	5871	173575	219948	46373
16000	191	5860	164019	198715	34696
16000	249	5885	168001	198975	30974
16000	93	5949	146932	204565	57633
16000	242	5885	139457	193400	53943
16000	243	5926	162535	206044	43509
16000	142	5841	159236	163111	3875
16000	182	5836	149999	196040	46041
16000	132	5915	148915	208199	59284
16000	16	5866	152205	173638	21433
16000	334	5914	191911	214105	22194
16000	67	5951	159095	195272	36177
16000	210	5951	191725	199558	7833
16000	173	5903	148560	195958	47398
16000	138	5905	167858	194337	26479
16000	74	5937	176147	227795	51648
16000	237	5838	153820	232098	78278
16000	212	5873	166412	188385	21973
16000	340	5880	173688	183259	9571
16000	126	5960	138426	177284	38858
16000	195	5835	169414	182439	13025
16000	69	5838	154329	196564	42235
16000	62	5828	172379	177793	5414
16000	151	5871	191543	194345	2802
16000	209	5913	152140	177310	25170
16000	142	5862	228146	251184	23038
16000	118	5878	189849	199176	9327
16000	123	5867	162419	188079	25660
16000	91	5953	175096	259203	84107
16000	208	5910	155897	210549	54652
16000	147	5915	156988	200956	43968
16000	210	5877	166751	213320	46569
16000	200	5842	174399	194989	20590
16000	331	5892	185042	198214	13172
16000	154	5890	156272	197795	41523
16000	165	5874	170884	220988	50104
16000	142	5917	149843	189683	39840
16000	241	5879	160238	217710	57472
16000	146	5838	158871	218668	59797
16000	210	5855	153250	202441	49191
16000	141	5911	162025	223952	61927
16000	198	5872	137138	178007	40869
16000	99	5893	175549	192627	17078
16000	266	5872	151258	180137	28879
16000	186	5856	150027	212381	62354
16000	233	5925	163479	241686	78207
16000	166	5838	141062	183275	42213
16000	172	5878	153654	204265	50611
16000	163	5863	144426	186202	41776
16000	205	5935	147983	276656	128673	172	5886	162857	202825	39968
17000	95	6185	200306	223471	23165
17000	181	6314	153651	204923	51272
17000	339	6274	158221	200014	41793
17000	203	6332	174752	240462	65710
17000	165	6247	187834	223248	35414
17000	100	6297	181586	227614	46028
17000	430	6229	196528	228805	32277
17000	79	6270	168546	206811	38265
17000	114	6290	161889	226195	64306
17000	159	6305	196264	263813	67549
17000	147	6192	177863	217142	39279
17000	276	6257	160993	261307	100314
17000	118	6273	174648	203632	28984
17000	105	6212	202055	212538	10483
17000	96	6321	163459	227430	63971
17000	36	6278	183401	190475	7074
17000	72	6201	143840	263778	119938
